id,kennel_id,name,address,city,state,zip_code,county,township,license_number,last_status,last_issued_license_year,last_license_class,details_url,created_at,updated_at
416,9522,Lucky Paws Pet Resort,2273 Lovi Road,,PA,,BEAVER,New Sewickley,10722,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/9522,2025-12-18 14:57:28,2025-12-18 14:57:28
417,15559,"Michael's Mission",215 Engle Road,,PA,,BEAVER,Industry,16703,Closed - Voluntarily,2019,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15559,2025-12-18 14:57:28,2025-12-18 14:57:28
418,15931,"Nancy's Nest",230 Braun Road,,PA,,BEAVER,Chippewa,17069,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15931,2025-12-18 14:57:28,2025-12-18 14:57:28
419,3207,Nancys Nest,230 Braun Road,,PA,,BEAVER,Chippewa,04524,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3207,2025-12-18 14:57:29,2025-12-18 14:57:29
420,15197,No Place Like Home Pet Sitting LLC,410 White Pine Lane,,PA,,BEAVER,Economy,16345,Closed - Voluntarily,2022,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15197,2025-12-18 14:57:29,2025-12-18 14:57:29
421,164,North Sewickley Township Kennel,893 Mercer Road,,PA,,BEAVER,Beaver Falls,01167,Open,2025,MH: Municipal Holding Pen,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/164,2025-12-18 14:57:29,2025-12-18 14:57:29
422,165,Paws Here Awhile Pet Resort Inc,316 Noll Road,,PA,,BEAVER,Hanover,01168,Closed - Voluntarily,2021,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/165,2025-12-18 14:57:29,2025-12-18 14:57:29
423,167,PetSmart  Inc #593,105 Wagner Road,,PA,,BEAVER,Monaca,01170,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/167,2025-12-18 14:57:30,2025-12-18 14:57:30
424,12710,Rainbow Pet Hotel,129 State Route 168,,PA,,BEAVER,S Beaver Twp,13880,Open,2026,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/12710,2025-12-18 14:57:30,2025-12-18 14:57:30
425,18813,Red Oak Vizslas,300 Clearview Dr,,PA,,BEAVER,,18947,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18813,2025-12-18 14:57:30,2025-12-18 14:57:30
426,18427,"Rockin' Rovers Rural Retreat",204 Climo Lane,,PA,,BEAVER,New Sewickley,18562,Open,2026,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18427,2025-12-18 14:57:30,2025-12-18 14:57:30
427,170,Sacred Heart German Shepherds,122 Fairlane Boulevard,,PA,,BEAVER,Big Beaver,01173,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/170,2025-12-18 14:57:31,2025-12-18 14:57:31
428,171,"Schonewald's Kennel",147 Thompson Hill Road,,PA,,BEAVER,Independence,01174,Closed - Voluntarily,2018,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/171,2025-12-18 14:57:31,2025-12-18 14:57:31
429,15937,Shared Furspectives Pet Service,269 15th Street,,PA,,BEAVER,Economy,17075,Closed - Voluntarily,2022,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15937,2025-12-18 14:57:31,2025-12-18 14:57:31
430,15839,Shelter Me Home,111 Pfaff Road,,PA,,BEAVER,Economy,16978,Closed - Voluntarily,2020,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15839,2025-12-18 14:57:31,2025-12-18 14:57:31
431,173,Snowcreek Kennel,168 Colonial Drive,,PA,,BEAVER,Hanover,01176,Closed - Voluntarily,2022,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/173,2025-12-18 14:57:32,2025-12-18 14:57:32
432,13982,Steel City Kennel and Dog Rescue,769 State Rte 168,,PA,,BEAVER,Darlington,15138,Closed - Voluntarily,2022,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/13982,2025-12-18 14:57:32,2025-12-18 14:57:32
433,174,Susan Plance Kennel,505 Whitehill Road,,PA,,BEAVER,Hanover,01177,Open,2026,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/174,2025-12-18 14:57:32,2025-12-18 14:57:32
434,15290,"The Northern Border, LLC",186 Taggert Road,,PA,,BEAVER,Darlingon,16438,Closed - Voluntarily,2022,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15290,2025-12-18 14:57:32,2025-12-18 14:57:32
435,15291,"The Northern Border, LLC",186 Taggert Road,,PA,,BEAVER,Darlington,16439,Closed - Voluntarily,2022,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15291,2025-12-18 14:57:33,2025-12-18 14:57:33
436,18814,The Wet Nose Inn,769 State Route 168,,PA,,BEAVER,,18948,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18814,2025-12-18 14:57:33,2025-12-18 14:57:33
437,178,Velvet Firefly Kennel,378 McKenzie Road,,PA,,BEAVER,Hanover,01181,Closed - Voluntarily,2022,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/178,2025-12-18 14:57:33,2025-12-18 14:57:33
438,179,Whisperwind,3159 Brodhead Road,,PA,,BEAVER,Center,01182,Closed - Voluntarily,2024,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/179,2025-12-18 14:57:33,2025-12-18 14:57:33
439,3708,Whisperwind,3159 Brodhead Road,,PA,,BEAVER,Center,05029,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3708,2025-12-18 14:57:33,2025-12-18 14:57:33
440,2907,Windi-Pines Boarding,360 Wolfe Run Road,,PA,,BEAVER,New Sewickley,04178,Closed - Voluntarily,2019,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/2907,2025-12-18 14:57:34,2025-12-18 14:57:34
441,180,Windi-Pines Kennel,360 Wolfe Run Road,,PA,,BEAVER,New Sewickley,01183,Closed - Voluntarily,2019,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/180,2025-12-18 14:57:34,2025-12-18 14:57:34
442,18785,A Doodle For You,185 Cessna Dr,,PA,,BEDFORD,Bedford,18919,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18785,2025-12-18 14:57:34,2025-12-18 14:57:34
443,17178,"Beard's Bed and Biscuit",2631 Egolf Road,,PA,,BEDFORD,Snake Spring,17316,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17178,2025-12-18 14:57:35,2025-12-18 14:57:35
444,181,Bedford County Humane Society,182 Bohn Road,,PA,,BEDFORD,Bedford Twp,01184,Open,2026,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/181,2025-12-18 14:57:35,2025-12-18 14:57:35
445,9125,Bonnbury Labs,4077 Woodbury Pike,,PA,,BEDFORD,,10326,Closed - Enforcement Related,2020,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/9125,2025-12-18 14:57:35,2025-12-18 14:57:35
446,17144,Bottomless Hearts Labradors,212 State Street,,PA,,BEDFORD,Woodbury,17282,Closed - Enforcement Related,2019,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17144,2025-12-18 14:57:35,2025-12-18 14:57:35
447,15484,Buffalo Run Gun Dogs,649 Buffalo Road,,PA,,BEDFORD,Harrison,16629,Closed - Voluntarily,2019,K3: 101-150 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15484,2025-12-18 14:57:35,2025-12-18 14:57:35
448,183,Complete Canines,2069 Lower Snake Spring Rd,,PA,,BEDFORD,Snake Spring Twp,01186,Open,2026,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/183,2025-12-18 14:57:36,2025-12-18 14:57:36
449,3299,Corner Groomer & Animal Inn,230 Guyer Corner Rd,,PA,,BEDFORD,South Woodbury Twp,04620,Open,2026,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3299,2025-12-18 14:57:36,2025-12-18 14:57:36
450,18343,Dog Gone Dogz Boarding,2631 Egolf Road,,PA,,BEDFORD,Snake Spring,18478,Closed - Voluntarily,2024,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18343,2025-12-18 14:57:36,2025-12-18 14:57:36
451,15397,"Grimm's Furry Tails",2621 Egolf Road,,PA,,BEDFORD,Snakespring,16543,Closed - Voluntarily,2019,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15397,2025-12-18 14:57:36,2025-12-18 14:57:36
452,17117,"Craig's Complete Canines",227 W. Pitt Street,,PA,,BEDFORD,Bedford Borough,17255,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17117,2025-12-18 14:57:36,2025-12-18 14:57:36
453,7198,Kountry Kritters,3468 Imlertown Rd,,PA,,BEDFORD,Bedford,08419,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/7198,2025-12-18 14:57:37,2025-12-18 14:57:37
454,17771,MEJIMO,152 Old Pike Road,,PA,,BEDFORD,Woodbury,17907,Closed - Voluntarily,2024,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17771,2025-12-18 14:57:37,2025-12-18 14:57:37
455,2417,"Guyer's Dog Grooming & Boarding Kennel",177 Remington Ln,,PA,,BEDFORD,Bloomfield,03625,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/2417,2025-12-18 14:57:37,2025-12-18 14:57:37
456,2416,Miriam Fox Kennel,157 Sunny Ridge Drive,,PA,,BEDFORD,S Woodbury Twp,03624,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/2416,2025-12-18 14:57:37,2025-12-18 14:57:37
457,17940,Mountain View,232 Holsinger Church Lane,,PA,,BEDFORD,Bloomfield,18076,Open,2026,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17940,2025-12-18 14:57:38,2025-12-18 14:57:38
458,18748,Puppy Pawprints,344 Hershberger Rd,,PA,,BEDFORD,Woodbury,18882,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18748,2025-12-18 14:57:38,2025-12-18 14:57:38
459,10784,Painted Sunset Kennel,128 Bourbon Meadow Lane,,PA,,BEDFORD,Smoke Spring,11974,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10784,2025-12-18 14:57:39,2025-12-18 14:57:39
460,11977,Ridge View Puppies,1151 Salemville,,PA,,BEDFORD,South Woodbury,13157,Closed - Voluntarily,2023,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/11977,2025-12-18 14:57:39,2025-12-18 14:57:39
461,196,Swope Mountain Kennels,2086 Potter Creek Rd,,PA,,BEDFORD,Bloomfield,01199,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/196,2025-12-18 14:57:39,2025-12-18 14:57:39
462,18810,Violet Hill Kennel,496 Replogle School Rd,,PA,,BEDFORD,,18944,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18810,2025-12-18 14:57:39,2025-12-18 14:57:39
463,7595,"Waggin' Tails Grooming & Boarding",3490 E Mattie Rd,,PA,,BEDFORD,East Providence,08807,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/7595,2025-12-18 14:57:40,2025-12-18 14:57:40
464,18861,Whispering Pines,291 Cottontail Rd,,PA,,BEDFORD,Woodbury,18995,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18861,2025-12-18 14:57:40,2025-12-18 14:57:40
465,17966,Wes-Trac Shepherds,3334 Churchview Road,,PA,,BEDFORD,S. Woodbury,18102,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17966,2025-12-18 14:57:40,2025-12-18 14:57:40
466,17573,"Wright's Waggin Tails",11240 William Penn Rd.,,PA,,BEDFORD,Kimmel,17709,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17573,2025-12-18 14:57:40,2025-12-18 14:57:40
467,7907,Jonas Glick Jr,21 Haslett Lane,,PA,,BERKS,Robeson,09116,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/7907,2025-12-18 14:57:40,2025-12-18 14:57:40
468,17902,"Allen's Doodles",81 Shirksville Rd.,,PA,,BERKS,Bethel/Berks,18038,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17902,2025-12-18 14:57:41,2025-12-18 14:57:41
469,254,Animal Rescue League of Berks County Inc,58 Kennel Road,,PA,,BERKS,Cumru,01257,Open,2026,SPCA: Society for the Prevention of Cruelty to Animals,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/254,2025-12-18 14:57:41,2025-12-18 14:57:41
470,17095,Amity Township Holding Pen,2004 Weavertown Road,,PA,,BERKS,Amity,17233,Closed - Voluntarily,2023,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17095,2025-12-18 14:57:41,2025-12-18 14:57:41
471,205,AR-PET-INN Kennel,558 Bossler Road,,PA,,BERKS,Centre,01208,Open,2026,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/205,2025-12-18 14:57:41,2025-12-18 14:57:41
472,208,Bernville Pet Spa & Resort,7135 Bernville Road,,PA,,BERKS,Jefferson,01211,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/208,2025-12-18 14:57:41,2025-12-18 14:57:41
473,213,Borough of Kutztown Police Department,503 Krumsville Road,,PA,,BERKS,Kutztown,01216,Closed - Voluntarily,2023,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/213,2025-12-18 14:57:42,2025-12-18 14:57:42
474,3132,Bow Bells Yorkshire Terriers,1021 School Road,,PA,,BERKS,Marion,04438,Closed - Voluntarily,2023,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3132,2025-12-18 14:57:42,2025-12-18 14:57:42
475,3726,Blue Mountain Dog Camp LLC,1287 Schubert Rd,,PA,,BERKS,Bethel,05047,Open,2026,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3726,2025-12-18 14:57:42,2025-12-18 14:57:42
476,18189,Brecknock St. Bernards,641 Mohns Hill Rd,,PA,,BERKS,Spring,18324,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18189,2025-12-18 14:57:42,2025-12-18 14:57:42
477,215,Buck Hollow Kennel,406 Alleghenyville Road,,PA,,BERKS,Brecknock,01218,Closed - Voluntarily,2022,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/215,2025-12-18 14:57:43,2025-12-18 14:57:43
478,11972,"Buddy's Pet Resort",186 Rock Hollow Road,,PA,,BERKS,Robesonia,13152,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/11972,2025-12-18 14:57:43,2025-12-18 14:57:43
479,2635,Burkholder Kennel,75 Quarry Road,,PA,,BERKS,Heidelberg,03869,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/2635,2025-12-18 14:57:43,2025-12-18 14:57:43
480,17468,Champs Puppies,144 School Road,,PA,,BERKS,Bethel,17604,Closed - Voluntarily,2022,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17468,2025-12-18 14:57:43,2025-12-18 14:57:43
481,5926,Canine Valley Training Facility LLC,1921 Friedensburg Rd,,PA,,BERKS,Alsace,07173,Closed - Voluntarily,2018,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/5926,2025-12-18 14:57:43,2025-12-18 14:57:43
482,225,Cloud Nine Pet Retreat,146 Hunterforge Road,,PA,,BERKS,Hereford,01228,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/225,2025-12-18 14:57:44,2025-12-18 14:57:44
483,18074,Country Jacks Boarding,1364 Pine Grove Road,,PA,,BERKS,Bethel,18209,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18074,2025-12-18 14:57:45,2025-12-18 14:57:45
484,4930,"Country Jack's",1364 Pine Grove Road,,PA,,BERKS,Bethel,06195,Closed - Voluntarily,2022,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/4930,2025-12-18 14:57:45,2025-12-18 14:57:45
485,227,Country Pet Hideaway,748 Vinemont Road,,PA,,BERKS,Spring,01230,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/227,2025-12-18 14:57:45,2025-12-18 14:57:45
486,18135,Cuddles Rescue Inc.,4274 Perkiomen Avenue,,PA,,BERKS,Exeter,18270,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18135,2025-12-18 14:57:45,2025-12-18 14:57:45
487,230,D and D Kennel,416 Hartz Road,,PA,,BERKS,Ruscombmanor,01233,Open,2026,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/230,2025-12-18 14:57:45,2025-12-18 14:57:45
488,231,D and D Kennel,416 Hartz Road,,PA,,BERKS,Ruscombmanor,01234,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/231,2025-12-18 14:57:46,2025-12-18 14:57:46
489,17460,D L Border Collies,28 Leonard Lane,,PA,,BERKS,,17596,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17460,2025-12-18 14:57:46,2025-12-18 14:57:46
490,18223,Diggity Dawg Daycare Resort & Spa,220 N. Park Road,,PA,,BERKS,Wyomissing,18358,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18223,2025-12-18 14:57:46,2025-12-18 14:57:46
491,17242,Diggity Dawg Daycare Resort and Spa,5100 E. Penn Avenue,,PA,,BERKS,S Heidelburg,17380,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17242,2025-12-18 14:57:46,2025-12-18 14:57:46
492,18833,Dogtopia Of Sinking Spring,3564 Penn Ave Suite 5B,,PA,,BERKS,Sinking Spring,18967,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18833,2025-12-18 14:57:46,2025-12-18 14:57:46
493,17511,Douglassville Pet Center,1019 Ben Franklin highway,,PA,,BERKS,Amity,17647,Closed - Voluntarily,2021,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17511,2025-12-18 14:57:47,2025-12-18 14:57:47
494,3851,"Douglassville Pet Center, Inc.",1019 Ben Franklin Highway,,PA,,BERKS,Amity,05166,Closed - Voluntarily,2020,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3851,2025-12-18 14:57:47,2025-12-18 14:57:47
495,1292,Emma Brubaker Kennel,1622 Wyomissing Rd,,PA,,BERKS,Brecknock,02304,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1292,2025-12-18 14:57:47,2025-12-18 14:57:47
496,17300,Frozen Acre Pet Services,1185 Alleghenyville Rd.,,PA,,BERKS,Brecknock,17438,Open,2026,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17300,2025-12-18 14:57:47,2025-12-18 14:57:47
497,18922,Furry Friends,1210 Tulpehocken Rd,,PA,,BERKS,Marion,19056,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18922,2025-12-18 14:57:48,2025-12-18 14:57:48
498,6004,Fuzzy Faces Farm/Cold Noses Cuisine,3580 State Hill Road,,PA,,BERKS,Lower Heidelberg,07248,Closed - Voluntarily,2019,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/6004,2025-12-18 14:57:48,2025-12-18 14:57:48
